"location","device","filter","day","elapsed_time","n_readings","daily_mean_pm","daily_95_pm","daily_mean_rh","daily_mean_t"
"Amity University Manesar, India","AD00409","J1199",2023-09-03,23.7,72,16.3,24.8,33.3,32.5
"JPL","AD00402","J1207",2023-09-03,23.7,72,10.8,14.1,38.1,27.7
"Tainan, Taiwan","AD00403","J1197",2023-09-03,23.7,72,16.8,26,42.7,30.9
"Amity University Manesar, India","AD00409","J1199",2023-09-02,23.7,72,11.2,18.1,35.1,30.5
"JPL","AD00402","J1207",2023-09-02,23.7,72,6.6,13,49.5,28.9
"Tainan, Taiwan","AD00403","J1197",2023-09-02,23.7,72,11.6,19,44.6,28.8
"Amity University Manesar, India","AD00409","J1199",2023-09-01,24,36,1,2.6,28.2,36.7
"JPL","AD00402","J1207",2023-09-01,24,73,17.1,23.7,42.1,32.3
"Pretoria, South Africa","AD00103","J1043",2023-09-01,20,61,38.4,101.8,4.3,45.3
"Tainan, Taiwan","AD00403","J1197",2023-09-01,24,73,6.1,11.8,42.6,32.1
"Amity University Manesar, India","AD00409","J1201",2023-08-31,22,67,18.5,22.8,39.5,34.5
"Amity University Noida, India","AD00088","J1099",2023-08-31,7.7,27,17.2,23.7,15.3,60
"Pretoria, South Africa","AD00103","J1043",2023-08-31,23.7,72,22.3,50.1,3.9,46
"Tainan, Taiwan","AD00403","J1209",2023-08-31,22.7,69,18.7,23.3,50.3,32.8
"Amity University Manesar, India","AD00409","J1201",2023-08-30,24,50,1.3,11.2,44.5,32.4
"Pretoria, South Africa","AD00103","J1016",2023-08-30,22,67,42.5,99.6,6.6,44.3
"Tainan, Taiwan","AD00403","J1209",2023-08-30,24,73,9.8,16.4,57.5,30.2
"Amity University Manesar, India","AD00409","J1191",2023-08-29,4,13,15.1,17.2,42.3,37.8
"Amity University Noida, India","AD00088","J1091",2023-08-29,9,29,18.8,24.4,17,58.3
"JPL","AD00402","J1167",2023-08-29,16,49,9.9,16.8,18.8,39
"Amity University Manesar, India","AD00409","J1191",2023-08-28,23.7,72,10.1,18.6,40.8,33.8
"JPL","AD00402","J1167",2023-08-28,23.7,72,9.4,12.6,22.1,35.5
"Amity University Manesar, India","AD00409","J1191",2023-08-27,23.6,72,14.2,26.4,39.3,34
"JPL","AD00402","J1167",2023-08-27,23.7,72,6.7,12.7,21.3,35.7
"Amity University Manesar, India","AD00409","J1191",2023-08-26,23.7,72,19.1,30.4,31.9,37.8
"JPL","AD00402","J1167",2023-08-26,24,73,5.3,12.3,23.6,34.3
"Taichung, Taiwan","AD00094","J1090",2023-08-26,18.6,57,12.7,27.9,16.3,54.3
"Amity University Manesar, India","AD00409","J1191",2023-08-25,23.7,72,33.5,40.7,33.4,37.8
"Taichung, Taiwan","AD00094","J1090",2023-08-25,23.7,72,19.9,42.4,19.9,53.1
"Amity University Manesar, India","AD00409","J1191",2023-08-24,23.7,72,47.6,56.2,35.8,38.3
"JPL","AD00402","J1176",2023-08-24,21.3,63,17.1,27.6,35.2,28.7
"Taichung, Taiwan","AD00094","J1090",2023-08-24,23.7,72,6.9,12.3,20.3,50.2
"Amity University Manesar, India","AD00409","J1191",2023-08-23,24,73,2.8,6.1,36.5,37.7
"JPL","AD00402","J1176",2023-08-23,23.7,72,15,30,34.8,31.3
"Amity University Manesar, India","AD00409","J1300",2023-08-22,22.3,68,37.6,43.7,33.3,38.5
"JPL","AD00402","J1176",2023-08-22,24,73,8.9,11.8,39.2,32.2
"Taichung, Taiwan","AD00094","J1064",2023-08-22,9.3,29,5.6,12.1,13.5,57.4
"Amity University Manesar, India","AD00409","J1300",2023-08-21,23.7,72,28.2,43.5,32.8,37.1
"JPL","AD00402","J1213",2023-08-21,22.7,69,6.2,9.8,40,30.4
"Taichung, Taiwan","AD00094","J1064",2023-08-21,23.7,72,7,15.2,21.8,49.9
"Tainan, Taiwan","AD00403","J1214",2023-08-21,0.7,3,22.3,27.2,49.3,36.8
"Amity University Manesar, India","AD00409","J1300",2023-08-20,23.6,72,28.6,38.5,32.5,35.8
"JPL","AD00402","J1213",2023-08-20,23.7,54,1.9,5.7,53.7,26.7
"Pretoria, South Africa","AD00103","J1018",2023-08-20,2.3,8,38.9,42.9,5.5,47.7
"Tainan, Taiwan","AD00403","J1214",2023-08-20,23.6,72,28.8,39.6,42.4,34.1
"Amity University Manesar, India","AD00409","J1300",2023-08-19,23.7,72,22.5,28.8,33.3,33.9
"JPL","AD00402","J1213",2023-08-19,24,73,9.9,13.3,32.6,34.5
"Pretoria, South Africa","AD00103","J1018",2023-08-19,23.7,72,48.9,70.4,5.7,42.3
"Taichung, Taiwan","AD00094","J1115",2023-08-19,14.3,44,9.3,18.8,17,53.6
"Tainan, Taiwan","AD00403","J1214",2023-08-19,23.7,72,23.1,30.4,43.3,32.2
"Amity University Manesar, India","AD00409","J1300",2023-08-18,23.7,72,21.7,31.3,33.9,33.8
"Pretoria, South Africa","AD00103","J1018",2023-08-18,23.7,72,41.8,88.8,4.5,45.3
"Taichung, Taiwan","AD00094","J1115",2023-08-18,23.7,72,7.3,15.8,25.2,46.2
"Tainan, Taiwan","AD00403","J1214",2023-08-18,23.7,72,22.5,32.7,43.9,32.1
"Amity University Manesar, India","AD00409","J1300",2023-08-17,23.7,72,12.9,19.2,35.3,32.8
"JPL","AD00402","J1210",2023-08-17,5.7,18,11.6,17.9,24.1,44.4
"Pretoria, South Africa","AD00103","J1029",2023-08-17,9.3,29,29.1,36.1,5.5,47.2
"Taichung, Taiwan","AD00094","J1116",2023-08-17,9.3,29,14.5,25.7,18.3,54.8
"Tainan, Taiwan","AD00403","J1214",2023-08-17,23.7,72,13.6,20.8,44.4,31.1
"Amity University Manesar, India","AD00409","J1300",2023-08-16,24,34,0.4,0.3,25.5,39.9
"Amity University Noida, India","AD00088","J1076",2023-08-16,7.3,23,25.3,27.8,17.3,60.1
"JPL","AD00402","J1210",2023-08-16,23.7,72,9.3,12,29.4,34.3
"Pretoria, South Africa","AD00103","J1029",2023-08-16,23.7,72,33.1,41.7,13.2,40.2
"Taichung, Taiwan","AD00094","J1116",2023-08-16,23.7,72,9.1,16.5,27.6,45.3
"Tainan, Taiwan","AD00403","J1214",2023-08-16,24,73,8.2,13,45,33
"JPL","AD00402","J1210",2023-08-15,23.7,72,11.4,17.8,33.1,34.5
"Tainan, Taiwan","AD00403","J1200",2023-08-15,6.3,20,13.5,18.1,47.7,38.7
"Amity University Noida, India","AD00088","J1112",2023-08-14,8.3,27,22.9,28.6,17,59.9
"JPL","AD00402","J1210",2023-08-14,24,73,13.1,19.1,39.1,33.8
"Taichung, Taiwan","AD00094","J1070",2023-08-14,14.3,44,11.2,22.1,22.6,50.8
"Tainan, Taiwan","AD00403","J1200",2023-08-14,23.7,72,15.6,18,46.8,35.9
"JPL","AD00402","J1174",2023-08-13,23,67,17.1,23.5,37.1,30.9
"Pretoria, South Africa","AD00103","J1046",2023-08-13,6.7,21,25.8,45.6,3.3,52.2
"Taichung, Taiwan","AD00094","J1070",2023-08-13,23.7,72,11.8,22.9,19,51.9
"Tainan, Taiwan","AD00403","J1200",2023-08-13,23.7,72,10.8,12.4,49.8,34.7
"JPL","AD00402","J1174",2023-08-12,23.7,72,14.6,22.9,35.7,30.8
"Pretoria, South Africa","AD00103","J1046",2023-08-12,24,73,55.2,130.7,8.4,41.6
"Taichung, Taiwan","AD00094","J1070",2023-08-12,23.7,72,9.1,14.5,21.4,49.6
"Tainan, Taiwan","AD00403","J1200",2023-08-12,23.7,72,13.5,21.8,54,32.2
"Amity University Noida, India","AD00088","J1109",2023-08-11,13.7,44,25.8,45.3,20.7,55.7
"JPL","AD00402","J1174",2023-08-11,23.7,72,18.5,22,38.3,30.7
"Pretoria, South Africa","AD00103","J1046",2023-08-11,23.7,72,49.2,116.8,9,39.1
"Tainan, Taiwan","AD00403","J1200",2023-08-11,24,73,8.7,12.3,53.8,34.1
"JPL","AD00402","J1174",2023-08-10,23.6,72,11.5,18.5,39.9,32
"Tainan, Taiwan","AD00403","J1169",2023-08-10,3,10,6.8,7.9,56.5,29.5
"Amity University Noida, India","AD00088","J1139",2023-08-09,8.7,30,16.5,20.9,16.5,62
"Taichung, Taiwan","AD00094","J1065",2023-08-09,16.3,50,10.7,19.3,22.9,49.8
"Tainan, Taiwan","AD00403","J1169",2023-08-09,23.7,72,14,20.9,49.8,33.9
"JPL","AD00402","J1174",2023-08-08,16.3,50,5.2,8,31.4,35.2
"Taichung, Taiwan","AD00094","J1065",2023-08-08,23.7,72,7.8,9.9,26.1,46.7
"Tainan, Taiwan","AD00403","J1169",2023-08-08,24,73,10.6,13.8,53.3,31.5
"Pretoria, South Africa","AD00103","J1009",2023-08-07,16.3,50,60.6,148.8,2,47.5
"Tainan, Taiwan","AD00403","J1211",2023-08-07,23,70,11.2,15.2,53.9,31
"Tainan, Taiwan","AD00403","J1211",2023-08-06,23.7,72,10.3,23,55.1,29
"Pretoria, South Africa","AD00103","J1008",2023-08-05,2,7,13.8,27.5,7.1,43.3
"Tainan, Taiwan","AD00403","J1211",2023-08-05,23.6,72,19.3,24.7,46.2,35.7
"JPL","AD00402","J1196",2023-08-04,12.7,39,12.2,20.1,26.3,38.1
"Pretoria, South Africa","AD00103","J1008",2023-08-04,23.7,72,62.4,144,7.9,37.3
"Tainan, Taiwan","AD00403","J1211",2023-08-04,23.7,72,17.4,21.2,50.6,32.6
"Amity University Noida, India","AD00088","J1085",2023-08-03,12.3,38,18.1,22.6,26.5,54.2
"JPL","AD00402","J1187",2023-08-03,0.3,2,7.5,7.7,29,35.2
"Pretoria, South Africa","AD00103","J1008",2023-08-03,23.7,72,17.1,40.5,9.3,37.2
"Tainan, Taiwan","AD00403","J1211",2023-08-03,23.7,72,14.9,19.8,51.7,30.7
"JPL","AD00402","J1187",2023-08-02,23.7,72,8,12.4,27.1,30
"Taichung, Taiwan","AD00094","J1075",2023-08-02,9.3,29,10,15,20.5,52.6
"Tainan, Taiwan","AD00403","J1211",2023-08-02,23.7,72,15.6,21.2,46.8,33.3
"JPL","AD00402","J1187",2023-08-01,24,73,9.7,16,32.6,34.4
"Pretoria, South Africa","AD00103","J1047",2023-08-01,13,40,31.6,79.6,3.9,38.4
"Taichung, Taiwan","AD00094","J1075",2023-08-01,23.7,72,7.5,11.4,26,47
"Tainan, Taiwan","AD00403","J1211",2023-08-01,24,73,11.5,15.4,41,36.5
"Tainan, Taiwan","AD00403","J1168",2023-07-31,22.7,69,12.2,17.7,39.5,34.8
"AASTU, Ethiopia","AD00093","J0609",2023-07-30,3.3,11,50.7,112.8,16.2,44.5
"JPL","AD00402","J1208",2023-07-30,22.7,69,23.4,30.5,34.5,34
"Tainan, Taiwan","AD00403","J1168",2023-07-30,23.6,72,10.8,15.6,44.7,34.1
"AASTU, Ethiopia","AD00093","J0609",2023-07-29,24,73,46.9,71.5,17.1,43.6
"JPL","AD00402","J1208",2023-07-29,24,73,20.9,25.9,35.9,35.8
"Tainan, Taiwan","AD00403","J1168",2023-07-29,23.7,72,24.2,34.6,45.1,35
"Tainan, Taiwan","AD00403","J1168",2023-07-28,23.7,72,23.4,32.8,43.9,35
"Amity University Noida, India","AD00088","J1105",2023-07-27,10,31,37,53.7,24.8,55.4
"JPL","AD00402","J1215",2023-07-27,6.3,20,13.5,17.2,21,45.9
"Tainan, Taiwan","AD00403","J1168",2023-07-27,23.7,72,28,35.1,41.5,36.8
"JPL","AD00402","J1215",2023-07-26,24,73,8.2,13.4,26.2,37.6
"Pretoria, South Africa","AD00103","J1008",2023-07-26,19.7,60,58.7,123.8,11.7,39.6
"Tainan, Taiwan","AD00403","J1168",2023-07-26,24,73,22.1,26.4,46.8,36.7
"Amity University Noida, India","AD00088","J1160",2023-07-25,5.3,17,43,53.4,13.4,70.2
"Pretoria, South Africa","AD00103","J1008",2023-07-25,23.7,72,29.2,35.4,17.3,35.9
"Tainan, Taiwan","AD00403","J1028",2023-07-25,3.7,12,24.3,26.6,41.9,41.3
"Tainan, Taiwan","AD00403","J1028",2023-07-24,23.7,72,19.8,29.8,41.8,33
"AASTU, Ethiopia","AD00098","J0541",2023-07-23,1.3,5,32,40.5,14,47.1
"Taichung, Taiwan","AD00094","J1103",2023-07-23,16,49,5.7,11.9,16.3,54
"Tainan, Taiwan","AD00403","J1028",2023-07-23,23.7,72,17.6,23.5,43.9,34
"AASTU, Ethiopia","AD00098","J0541",2023-07-22,23.7,73,64,204.7,17.7,41.6
"Taichung, Taiwan","AD00094","J1103",2023-07-22,23.7,72,5.3,8.9,17.1,54
"Tainan, Taiwan","AD00403","J1028",2023-07-22,23.7,72,17.1,23.1,54.1,31.5
"AASTU, Ethiopia","AD00091","J0628",2023-07-21,17.7,54,22,55.6,32.9,34.2
"AASTU, Ethiopia","AD00098","J0541",2023-07-21,23.7,72,57.7,153.7,16.6,43.4
"JPL","AD00402","J1178",2023-07-21,18,55,17.3,21,25.3,35.5
"Taichung, Taiwan","AD00094","J1103",2023-07-21,23.7,72,5.9,12.3,22.5,49.5
"Tainan, Taiwan","AD00403","J1028",2023-07-21,24,73,6.7,12.3,54.2,33.2
"AASTU, Ethiopia","AD00091","J0628",2023-07-20,24,73,14.2,40.3,37.5,31.6
"AASTU, Ethiopia","AD00098","J0541",2023-07-20,24,75,39.6,98.9,18,42.6
"Amity University Noida, India","AD00088","J1163",2023-07-20,10,31,33,49.1,14.8,67.7
"JPL","AD00402","J1178",2023-07-20,23.7,72,7.5,16.5,23.1,36.6
"Tainan, Taiwan","AD00403","J1035",2023-07-20,4,13,37.5,41.7,44.9,42.2
"AASTU, Ethiopia","AD00091","J0628",2023-07-19,23.7,72,21.1,54,39.5,29.6
"AASTU, Ethiopia","AD00098","J0541",2023-07-19,23.7,76,57.2,143.7,18.9,40.1
"JPL","AD00402","J1181",2023-07-19,5.7,18,9.7,11.9,21.5,44.8
"Pretoria, South Africa","AD00103","J1041",2023-07-19,7.3,23,18.7,31.9,1,51.1
"Taichung, Taiwan","AD00094","J1063",2023-07-19,9.3,29,3.6,7,11.3,59.3
"Tainan, Taiwan","AD00403","J1035",2023-07-19,23.7,72,15.8,24.2,43.8,34.5
"Amity University Noida, India","AD00088","J1150",2023-07-18,8.3,26,27.3,42.8,23.4,57.6
"JPL","AD00402","J1181",2023-07-18,23.7,72,10.8,17.8,25.8,34.2
"Pretoria, South Africa","AD00103","J1048",2023-07-18,12.3,38,46.6,79,3.5,45.7
"Taichung, Taiwan","AD00094","J1063",2023-07-18,23.7,72,5,11.6,23.8,48
"Tainan, Taiwan","AD00403","J1035",2023-07-18,23.7,72,50.3,108.9,42.3,35.8
"JPL","AD00402","J1181",2023-07-17,24,73,15.4,24.4,31.6,35.9
"Pretoria, South Africa","AD00103","J1048",2023-07-17,23.7,73,62.3,129.1,5.2,44.2
"Tainan, Taiwan","AD00403","J1035",2023-07-17,23.7,72,90.2,104.6,46.6,32.6
"JPL","AD00402","J1170",2023-07-16,23,70,21.5,24.8,31.5,34.2
"Tainan, Taiwan","AD00403","J1035",2023-07-16,24,73,29.1,48.7,46.8,35.2
"JPL","AD00402","J1170",2023-07-15,23.7,72,20.7,27.3,28.8,33.6
"Taichung, Taiwan","AD00094","J0998",2023-07-15,17.3,53,14.4,27.2,14.1,56.7
"JPL","AD00402","J1170",2023-07-14,24,73,8.9,12,25.8,35.8
"Pretoria, South Africa","AD00103","J1010",2023-07-14,9.3,29,13.7,33.4,8.2,37.8
"Taichung, Taiwan","AD00094","J0998",2023-07-14,23.7,72,8.4,21.9,18.5,52.1
"JPL","AD00402","J1190",2023-07-13,2,7,4.3,5,18.2,41.7
"Pretoria, South Africa","AD00103","J1010",2023-07-13,23.7,72,43.9,88.1,9.3,38.3
"JPL","AD00402","J1190",2023-07-12,23.7,72,4.5,7.5,18.3,33.7
"Taichung, Taiwan","AD00094","J0963",2023-07-12,9.3,29,2.7,5.3,10.5,60.3
"Tainan, Taiwan","AD00403","J1024",2023-07-12,7.3,23,13.2,15.7,40,43.9
"JPL","AD00402","J1190",2023-07-11,24,73,6.3,12.8,20.9,35.8
"Taichung, Taiwan","AD00094","J0963",2023-07-11,23.7,72,4.5,12.6,19.6,49.7
"Tainan, Taiwan","AD00403","J1024",2023-07-11,23.6,72,14.3,21.4,45,33.5
"JPL","AD00402","J1217",2023-07-10,23,70,9.5,15,27.3,30.9
"Tainan, Taiwan","AD00403","J1024",2023-07-10,23.7,72,12.9,22.6,53.3,30.3
"JPL","AD00402","J1217",2023-07-09,23.7,72,18.6,25.4,36.9,28.3
"Tainan, Taiwan","AD00403","J1024",2023-07-09,23.7,73,5.5,8.6,47.1,33.5
"JPL","AD00402","J1217",2023-07-08,24,73,22,30.2,41.2,29.4
"Tainan, Taiwan","AD00403","J1024",2023-07-08,23.7,72,12.2,18.8,48.6,35.3
"JPL","AD00402","J1192",2023-07-07,1.7,6,27.7,29,37.8,32
"Taichung, Taiwan","AD00094","J0951",2023-07-07,18.6,57,18.1,23.4,13.9,54.5
"Tainan, Taiwan","AD00403","J1024",2023-07-07,24,73,13.9,19.7,54,34.3
"Amity University Noida, India","AD00088","J1086",2023-07-06,10.3,32,19.8,38.7,26.9,53.1
"JPL","AD00402","J1192",2023-07-06,23.7,72,24.4,32.9,35.5,27.2
"Pretoria, South Africa","AD00103","J1054",2023-07-06,18.7,57,128.2,340.1,10.1,38.6
"Taichung, Taiwan","AD00094","J0951",2023-07-06,23.7,72,10.7,16.6,17.8,52.8
"Tainan, Taiwan","AD00403","J1057",2023-07-06,6.3,20,16.5,17.7,46.5,43
"JPL","AD00402","J1192",2023-07-05,24,73,32.1,93.5,36.2,29.9
"Pretoria, South Africa","AD00103","J1054",2023-07-05,23.7,72,89.9,188.3,5.1,43.4
"Taichung, Taiwan","AD00094","J0951",2023-07-05,23.7,72,6.8,11.8,20.9,49.5
"Tainan, Taiwan","AD00403","J1057",2023-07-05,23.7,72,18,31.8,54.3,32.4
"Amity University Noida, India","AD00088","J1081",2023-07-04,12.3,38,31.3,72,20.1,60.3
"JPL","AD00402","J0983",2023-07-04,23.3,71,70.7,196.2,32.3,28.2
"Pretoria, South Africa","AD00103","J1036",2023-07-04,9.3,29,29.3,53.5,6.4,45.4
"Taichung, Taiwan","AD00094","J0977",2023-07-04,2,7,4.3,5.7,12.6,58
"Tainan, Taiwan","AD00403","J1057",2023-07-04,23.7,72,69.4,140.1,54.5,34.2
"JPL","AD00402","J0983",2023-07-03,23.7,72,27.3,41.2,33.6,30
"Pretoria, South Africa","AD00103","J1036",2023-07-03,23.7,72,54.1,173.8,6.5,44.1
"Taichung, Taiwan","AD00094","J0977",2023-07-03,23.7,72,3.1,6,21.9,48.7
"Tainan, Taiwan","AD00403","J1014",2023-07-03,22.3,68,22,30.7,51,32.9
"JPL","AD00402","J0983",2023-07-02,23.7,72,21.8,35.9,33.3,31.4
"Tainan, Taiwan","AD00403","J1014",2023-07-02,23.7,72,17,29.6,48.5,33.8
"JPL","AD00402","J0983",2023-07-01,23.7,72,27.8,38.1,35.2,31
"Pretoria, South Africa","AD00103","J1052",2023-07-01,9.3,29,21.1,48.2,3.9,46.3
"Taichung, Taiwan","AD00094","J0953",2023-07-01,13.7,42,2.6,6.7,14.5,55.6
"Tainan, Taiwan","AD00403","J1014",2023-07-01,23.7,72,18.6,25.4,48.3,34.6
"JPL","AD00402","J0983",2023-06-30,24,73,23,32.4,37.8,32.2
"Pretoria, South Africa","AD00103","J1052",2023-06-30,23.7,72,38.6,101.9,9,37.2
"Taichung, Taiwan","AD00094","J0953",2023-06-30,23.6,72,12.8,18.9,20.8,52.6
"Tainan, Taiwan","AD00403","J1014",2023-06-30,24,73,32.5,76.4,56.2,31.9
"JPL","AD00402","J0984",2023-06-29,1,4,33.9,36.7,42.6,30.4
"Taichung, Taiwan","AD00094","J0953",2023-06-29,23.7,72,11.3,44.1,24.4,47.8
"Tainan, Taiwan","AD00403","J1025",2023-06-29,7,22,45.3,66.4,38.2,44.9
"JPL","AD00402","J0984",2023-06-28,23.7,72,22.6,35,37.9,26
"Taichung, Taiwan","AD00094","J1007",2023-06-28,2,7,11.4,12.4,14.3,57.6
"Tainan, Taiwan","AD00403","J1025",2023-06-28,23.7,72,40,59.6,41.8,34.3
"JPL","AD00402","J0984",2023-06-27,24,73,15.4,23.5,39.3,28.3
"Pretoria, South Africa","AD00103","J1053",2023-06-27,9.3,29,19.7,29.3,4.2,44.5
"Taichung, Taiwan","AD00094","J1007",2023-06-27,23.7,72,12.1,21.7,22.1,49.9
"Tainan, Taiwan","AD00403","J1025",2023-06-27,24,73,27.1,36,44.6,34.4
"AASTU, Ethiopia","AD00091","J0896",2023-06-26,23.3,71,20.3,67,29.5,35.1
"JPL","AD00402","J0957",2023-06-26,23.3,71,13.6,16.2,33.6,26.4
"Pretoria, South Africa","AD00103","J1053",2023-06-26,23.7,72,64.2,148.3,6.1,42.3
"Tainan, Taiwan","AD00403","J1013",2023-06-26,22.7,69,18.8,27.1,47,33.9
"AASTU, Ethiopia","AD00091","J0896",2023-06-25,23.7,72,26.6,71.8,30,35.6
"JPL","AD00402","J0957",2023-06-25,23.7,72,14.3,20.6,33.9,25.8
"Tainan, Taiwan","AD00403","J1013",2023-06-25,23.7,72,15.9,28.7,46.1,32
"AASTU, Ethiopia","AD00091","J0896",2023-06-24,23.6,72,21.1,42.2,32.9,33.2
"JPL","AD00402","J0957",2023-06-24,23.7,72,11.1,19.3,34.6,25.2
"Pretoria, South Africa","AD00103","J1044",2023-06-24,5.3,17,58.4,97.4,7,48.1
"Tainan, Taiwan","AD00403","J1013",2023-06-24,23.7,72,31.7,44.4,44.9,33.1
"AASTU, Ethiopia","AD00091","J0896",2023-06-23,24,73,28,59.6,33,34.5
"JPL","AD00402","J0957",2023-06-23,23.7,72,10.2,13.3,36.2,24.2
"Pretoria, South Africa","AD00103","J1044",2023-06-23,23.7,72,107.2,187,13,39.5
"Tainan, Taiwan","AD00403","J1013",2023-06-23,24,73,12.1,14.9,49.8,32.4
"AASTU, Ethiopia","AD00091","J0896",2023-06-22,23.7,72,34.9,114,35.8,33
"JPL","AD00402","J0957",2023-06-22,24,73,10,19.7,40.4,25.1
"Pretoria, South Africa","AD00103","J0933",2023-06-22,9.3,29,36.1,62.7,1.6,48.7
"Taichung, Taiwan","AD00094","J0993",2023-06-22,0,1,9.7,9.7,30.2,43.8
"Tainan, Taiwan","AD00403","J1040",2023-06-22,9,28,4.9,9.6,58.4,32.9
"AASTU, Ethiopia","AD00098","J0620",2023-06-21,0,1,42.3,42.3,9.6,52.1
"Pretoria, South Africa","AD00103","J0933",2023-06-21,23.7,72,77.8,257.8,3.5,42.3
"Tainan, Taiwan","AD00403","J1040",2023-06-21,23.7,72,2.5,6,62.4,25.5
"AASTU, Ethiopia","AD00098","J0620",2023-06-20,23.6,74,83.7,203.2,12.9,46.2
"Tainan, Taiwan","AD00403","J1040",2023-06-20,24,73,10.1,14.1,53.6,32.2
"AASTU, Ethiopia","AD00098","J0620",2023-06-19,23.7,73,50.4,99.7,13.4,45.7
"Pretoria, South Africa","AD00103","J0921",2023-06-19,13.3,41,51.9,109.4,3.2,45.1
"Tainan, Taiwan","AD00403","J1045",2023-06-19,22,67,8.4,14.9,55.2,29.6
"AASTU, Ethiopia","AD00098","J0620",2023-06-18,23.7,72,53.4,122.1,14.5,46.2
"Pretoria, South Africa","AD00103","J0931",2023-06-18,13,40,47.1,111.7,3.9,46.5
"Taichung, Taiwan","AD00094","J0976",2023-06-18,18.3,56,12.3,24.9,17.7,53.4
"Tainan, Taiwan","AD00403","J1045",2023-06-18,23.7,72,32.2,45.8,46,32.7
"AASTU, Ethiopia","AD00091","J0566",2023-06-17,23.3,71,14.3,29.6,40.9,32
"AASTU, Ethiopia","AD00098","J0620",2023-06-17,23.7,73,39.2,81.9,12.9,47.1
"Pretoria, South Africa","AD00103","J0931",2023-06-17,23.7,72,52.1,105.6,6,44
"Taichung, Taiwan","AD00094","J0976",2023-06-17,24,72,19.8,33.5,23.8,51
"Tainan, Taiwan","AD00403","J1045",2023-06-17,23.7,72,38.5,59.5,43.8,32.9
"AASTU, Ethiopia","AD00091","J0566",2023-06-16,24,71,15.1,43.6,44.2,30.2
"AASTU, Ethiopia","AD00098","J0620",2023-06-16,23.7,72,56.7,124.4,16.8,45.7
"Taichung, Taiwan","AD00094","J0976",2023-06-16,23.7,72,10.4,15.2,24.9,48.1
"Tainan, Taiwan","AD00403","J1045",2023-06-16,24,73,16.7,26.8,48.7,33.3
"AASTU, Ethiopia","AD00091","J0566",2023-06-15,23.7,73,15.8,41.6,38.7,31.8
"AASTU, Ethiopia","AD00098","J0620",2023-06-15,24,74,44.5,105.5,11.9,47
"Pretoria, South Africa","AD00103","J0947",2023-06-15,9.3,29,13.6,55.7,2.9,43.8
"AASTU, Ethiopia","AD00091","J0566",2023-06-14,23.7,72,31.4,93.1,44.2,29.4
"AASTU, Ethiopia","AD00098","J0620",2023-06-14,23.7,73,82.6,238.4,13.4,45.8
"Pretoria, South Africa","AD00103","J0947",2023-06-14,23.7,72,18.5,46.9,5.4,42.2
"AASTU, Ethiopia","AD00091","J0566",2023-06-13,23.7,72,17.3,41.5,45.9,28.7
"AASTU, Ethiopia","AD00098","J0620",2023-06-13,23.7,72,45.9,102.9,17.9,40.6
"Taichung, Taiwan","AD00094","J0990",2023-06-13,3.7,12,13.3,17.3,14.1,58.3
"Pretoria, South Africa","AD00103","J0792",2023-06-12,17.3,53,57.2,230,10.1,41.1
"Taichung, Taiwan","AD00094","J0990",2023-06-12,23.7,72,13.3,24.4,19.3,52.6
"AASTU, Ethiopia","AD00091","J0557",2023-06-11,23.3,71,16.4,38.7,49.3,27.4
"Taichung, Taiwan","AD00094","J0990",2023-06-11,24,73,16.4,25.1,19.8,52.3
"AASTU, Ethiopia","AD00091","J0557",2023-06-10,23.7,72,25.2,72.3,47.2,28.4
"Pretoria, South Africa","AD00103","J0911",2023-06-10,6,19,5.4,7.9,1.6,50.6
"Taichung, Taiwan","AD00094","J0990",2023-06-10,23.7,72,14,31.6,22.2,49.2
"AASTU, Ethiopia","AD00091","J0557",2023-06-09,23.7,72,29.4,71.3,49.6,28
"AASTU, Ethiopia","AD00098","J0620",2023-06-09,0.3,2,49.2,61.2,11.6,50.7
"Pretoria, South Africa","AD00103","J0911",2023-06-09,23.7,72,25.2,65.2,4.1,44
"AASTU, Ethiopia","AD00091","J0557",2023-06-08,24,73,28.2,49.6,51.4,26.8
"AASTU, Ethiopia","AD00098","J0620",2023-06-08,24,75,64.2,106.5,17,43.8
"Pretoria, South Africa","AD00103","J0911",2023-06-08,24,39,31.2,69.2,6,50.3
"AASTU, Ethiopia","AD00091","J0557",2023-06-07,23.7,72,26.8,69.5,47.6,27.2
"AASTU, Ethiopia","AD00098","J0620",2023-06-07,23.7,76,75,186.7,19.3,39.4
"Pretoria, South Africa","AD00103","J0911",2023-06-07,23.7,75,36.2,73.4,11.5,44.7
"Taichung, Taiwan","AD00094","J0973",2023-06-07,19.3,57,7.1,20.5,19.3,52.7
"Taichung, Taiwan","AD00094","J0973",2023-06-06,23.7,72,11.8,28.9,23.7,48.6
"Pretoria, South Africa","AD00103","J0939",2023-06-05,10,31,23.4,97.9,2.5,51.9
"Amity University Noida, India","AD00088","J0916",2023-06-02,12.7,39,19.8,37.4,11.9,60.6
"Pretoria, South Africa","AD00103","J0925",2023-06-02,23,70,31.8,83.2,7.3,41.6
"Pretoria, South Africa","AD00103","J0908",2023-05-31,3.3,11,20.3,24.8,15.3,42.1
"Amity University Noida, India","AD00088","J0914",2023-05-30,10.3,32,53.3,98.4,14.3,60.7
"Pretoria, South Africa","AD00103","J0903",2023-05-30,15.7,48,10.2,14.9,14.1,39.8
